season,round,delta_adjoe,delta_adjde,delta_sos,seed_gap,delta_win_pct_last10,label
2009,1,10.188764072538504,12.845066318197283,0.1257095329134933,13,0.30000000000000004,1
2009,1,-5.191665501775347,0.3987522997417585,0.07086018992321674,-3,0.09999999999999998,1
2009,1,-23.77722045870614,-9.146510277083408,-0.3307103237652701,-15,0.09999999999999998,0
2009,1,19.63872246198183,4.502602340498868,0.34366306902358745,13,-0.30000000000000004,1
2009,1,-0.7286320316426185,-11.206191151087367,-0.09001273426535839,-7,-0.09999999999999998,0
2009,1,5.858120950465619,-0.9817717844636462,0.022833629444049763,3,0.19999999999999996,1
2009,1,-0.291123025277642,-4.31102178598141,0.05591114057621971,-1,-0.20000000000000007,1
2009,1,11.61344802765143,0.21904518504811676,0.18130691203625104,5,-0.20000000000000007,1
2009,1,-10.375263855395204,-8.717789500799029,-0.3250884560672297,-11,0.30000000000000004,0
2009,1,3.9306690370788004,-13.684259192233867,-0.1901857992711543,-7,0.30000000000000004,1
2009,1,-4.2262587478623885,-5.212652085077281,-0.07950241241460698,-9,-0.10000000000000009,0
2009,1,8.22653974363537,-8.379840162842072,0.05846924333143333,-7,-0.30000000000000004,1
2009,1,-9.808222385010211,-0.22881580890059183,-0.07845985764272179,-5,0.20000000000000007,0
2009,1,-7.392369474912343,-0.12025626665972311,-0.08488142415357913,-9,0.10000000000000009,1
2009,1,12.483083684199357,1.5737033106571943,0.147936001206058,5,0.19999999999999996,0
2009,1,-0.8938277222667637,-12.262325002571487,-0.24522606587283308,-11,0.20000000000000007,0
2009,1,11.779134468500672,15.092580648106477,0.2726892902557468,15,0.4,1
2009,1,-1.2190237299572857,-6.109704112510215,-0.1528291292718903,-5,0.29999999999999993,0
2009,1,12.026644003546963,9.739305173757188,0.3905728747281713,13,0.0,1
2009,1,9.730123168534519,10.5032714340565,0.28471232793148826,11,0.10000000000000009,1
2009,1,1.5674673200809224,-0.32867681605533505,-0.019302442098692363,1,0.20000000000000007,1
2009,1,16.525438624337767,7.0520024545731985,0.3287491248010059,15,0.20000000000000007,1
2009,1,-2.4004585745681197,-2.077557028228938,-0.16573140445293788,-1,0.30000000000000004,1
2009,1,21.855268929792004,-3.9486052017419695,0.2841917933715115,11,-0.09999999999999998,1
2009,1,-3.3709971942745796,9.288443181636438,0.08370014773779699,-3,0.09999999999999998,1
2009,1,6.441113861109542,-4.090326480505567,0.00567683768779903,-7,0.09999999999999998,1
2009,1,1.8553287177511777,14.253620839668699,0.20542758141314377,9,-0.30000000000000004,1
2009,2,2.714050702538856,10.840990610740903,0.03465464589777012,8,0.09999999999999998,1
2009,2,5.300643334274454,-0.31472026316747304,0.009311961798750379,5,0.20000000000000007,1
2009,2,-6.755637955058759,-9.542813149078825,-0.1092437220542144,-8,0.0,0
2009,2,-2.2573976530072173,-12.076474822877486,0.06698223259870484,-8,-0.5,0
2009,2,11.804399582652394,3.9645276655986663,0.12025182160623571,7,0.10000000000000009,1
2009,2,7.169242475702319,1.785775139208468,-0.021850013660565826,8,0.09999999999999998,1
2009,2,-2.3051246723820924,1.9988390251818373,-0.036697931185702304,-1,-0.10000000000000009,1
2009,2,-5.4808984406365795,3.822744691112348,-0.001214239914173021,3,0.09999999999999998,1
2009,2,13.929915486811154,-8.107905263710876,0.1570579205088536,1,-0.30000000000000004,1
2009,2,11.732210305227397,2.2704063804070387,0.129082757039241,8,0.19999999999999996,1
2009,2,2.521829633305259,11.747785243650029,0.1808270601066816,8,0.19999999999999996,1
2009,2,4.010611339592856,1.2170667091986473,0.013811202591543226,8,0.20000000000000007,1
2009,2,0.15389430706690632,-4.292507820931462,-0.0016296861361922987,-3,-0.4,0
2009,2,4.5446418177050845,4.583092785042538,0.01862968861858394,7,0.0,1
2009,2,0.9273088194250221,-1.0509245958075013,-0.015984941360452698,-3,-0.20000000000000007,0
2009,2,-2.3000790944920197,4.006640765453454,-0.07148486851109104,8,-0.19999999999999996,1
2009,3,6.119445534435016,1.6798220122578158,0.020402566463911587,4,0.0,1
2009,3,-4.482976026209556,7.400009511701967,-0.0364273152978879,1,0.19999999999999996,0
2009,3,11.500064953530128,-2.448477569539534,0.08561170829875742,3,0.30000000000000004,1
2009,3,3.0673373366414722,-2.118399842001125,0.027701549250073843,1,0.10000000000000009,0
2009,3,-5.5888938061392395,15.174285530527271,-0.016964190809572788,11,0.5,1
2009,3,-0.4062450459088467,0.17275397640908352,0.054535523774213446,1,0.10000000000000009,1
2009,3,-6.960319602771563,0.17671953264985518,-0.12870481163881642,-3,0.09999999999999998,0
2009,3,1.5341390098949717,-0.7592702108851057,-0.03254729028652126,1,-0.20000000000000007,1
2009,4,0.8596880531659821,-4.485365152658375,-0.038326926776085624,-2,0.10000000000000009,0
2009,4,-6.853117937325962,2.005699213861206,-0.026229172380020205,-2,-0.10000000000000009,1
2009,4,-1.1693670291084004,3.759562451070309,-0.03540966540365953,1,0.19999999999999996,0
2009,4,-5.227403182016602,-1.574119139913492,-0.026504469780065154,-1,-0.20000000000000007,0
2009,5,-2.2605645767584406,-3.161333105603731,0.047455513097779733,-1,0.10000000000000009,1
2009,5,9.274288912524113,-1.5056679539837603,0.028402626589260627,2,0.10000000000000009,1
2009,6,-9.844678556527,2.4656802148872003,0.027149451299738336,-1,0.0,0
2010,0,0.88685422954606,-1.1745205410785076,0.04915555126110227,0,0.20000000000000007,1
2010,1,9.844425949626299,6.665519837645007,0.2693670937249941,11,0.0,1
2010,1,1.4099259874001007,1.3002821840989327,0.07712835501166926,7,0.09999999999999998,1
2010,1,-4.325113067669747,-3.561305467671559,0.07383124529743534,-3,-0.29999999999999993,0
2010,1,-15.227913268516275,-15.294938192868926,-0.39205336045398903,-15,-0.09999999999999998,0
2010,1,-14.260358714906474,-11.550256691718118,-0.36250849694388293,-13,0.30000000000000004,0
2010,1,-16.40475454965879,-9.689616392778817,-0.21546011643058877,-15,-0.09999999999999998,0
2010,1,6.473333655038857,-0.8623820084385443,0.3150700548900059,9,-0.20000000000000007,0
2010,1,-9.368811369811198,-2.678436910464029,-0.16846174577185724,-11,-0.09999999999999998,0
2010,1,2.0691461346586237,-2.554740142502112,-0.014016221720483779,1,-0.20000000000000007,0
2010,1,9.301532676459601,4.220077812976498,0.21416031163436755,11,-0.19999999999999996,0
2010,1,12.203336551749715,-9.089257702500802,0.08329268409825918,5,-0.20000000000000007,0
2010,1,6.778209154981084,-4.703768358298717,-0.05510494848820058,-3,0.0,1
2010,1,1.981093461117581,-3.8105534334812035,-0.0742266351226325,-5,0.20000000000000007,0
2010,1,17.122619137574603,4.791370372778459,0.3394716530664888,13,-0.29999999999999993,1
2010,1,-6.5002286612108975,0.3728129195542351,0.011028285727709086,-1,0.0,1
2010,1,-2.3674400145663412,1.7883946560980775,0.006027532296895899,-5,0.10000000000000009,1
2010,1,-5.608203348619554,-0.7543192445716898,-0.019390239430460587,-1,-0.20000000000000007,0
2010,1,-9.790544094093079,12.913251938341702,0.15891045874061077,7,0.09999999999999998,0
2010,1,-29.94269052140372,-9.078278436708985,-0.34018163103932564,-15,0.0,0
2010,1,4.56976699348111,-3.3869582323162035,-0.043936046243178595,3,0.09999999999999998,0
2010,1,7.904562176576221,-7.686956330086829,-0.09754469107933783,1,0.20000000000000007,1
2010,1,-5.7625281504816,-6.233178307844867,-0.06583399502706933,-9,-0.20000000000000007,0
2010,1,-2.3659304045882408,-11.794948437585091,-0.11773430240729577,-7,0.19999999999999996,0
2010,1,-0.725747102088846,0.7455725584653266,0.018127591768906548,3,0.0,0
2010,1,-17.37663599241057,-4.619466485503679,-0.19387761561731404,-13,0.0,0
2010,1,-4.394707068776427,-10.749375090746426,-0.22889972501030043,-11,0.19999999999999996,0
2010,1,0.5106539467196427,8.89725945800636,0.18086727326034768,9,0.0,1
2010,1,-15.02775452381212,-9.869630205050669,-0.3271286674184767,-15,0.20000000000000007,0
2010,1,-3.9794493224567447,5.020981583793159,0.1821512658284964,7,-0.20000000000000007,1
2010,1,-12.891826625509125,-11.415172519188516,-0.4158813960381885,-13,0.0,0
2010,1,11.30759313313473,2.960505996503855,0.22494002564436416,9,-0.30000000000000004,1
2010,1,-2.1487729288803195,1.0955313503934008,0.0028877321362933417,-5,-0.10000000000000009,0
2010,2,-12.325501718512655,3.9414837562776057,-0.14293732394821568,-8,0.0,0
2010,2,2.196412656448814,6.087526473285337,0.2639775789482964,8,0.09999999999999998,1
2010,2,-0.7186364543899941,2.6047873229674963,0.1568415110473842,5,0.0,1
2010,2,7.9453866270709455,4.541059818008222,-0.025338180409042788,8,0.4,1
2010,2,11.512046387324176,-0.29199965616234635,0.08875063241579273,8,0.09999999999999998,0
2010,2,-1.5967694412286448,-2.024596357955417,-0.12547219359917128,-8,0.4,1
2010,2,-2.0200133572230925,-8.584636573982124,-0.16830205228081996,-8,0.0,0
2010,2,1.8231342903569612,-4.735135561772637,-0.08135453224282296,8,0.09999999999999998,0
2010,2,1.9649821478965492,-9.841368198059556,-0.21371392311613585,-8,0.20000000000000007,1
2010,2,1.330153585080879,8.696016565699466,0.024403757520200964,7,0.09999999999999998,1
2010,2,4.782116058057085,-2.984355420707388,-0.014127027657348412,1,0.30000000000000004,0
2010,2,-8.20472903693981,1.0918448001371672,0.05185873724424983,-8,-0.4,0
2010,2,-3.035745419735136,3.433053861539406,-0.03384719324702967,1,0.10000000000000009,1
2010,2,6.129555583756073,3.5623811785874437,0.10390356995996153,7,-0.10000000000000009,1
2010,2,5.119933101392675,-0.5682540524725965,0.09869646403806265,8,0.20000000000000007,1
2010,2,-4.837958044329852,2.119529660379044,0.016214064089811853,3,0.0,0
2010,3,8.74433509305942,-1.8561176377468342,0.03587710724199,4,-0.30000000000000004,0
2010,3,-0.3242718757293943,-3.855329826243235,-0.07668626972088344,-4,0.10000000000000009,0
2010,3,2.5160676144623864,-12.813416723708642,-0.19731513073476198,-11,0.0,0
2010,3,-4.23478712751384,-0.8938760450077581,-0.07640016413978812,-9,0.0,0
2010,3,-4.527504997649302,-3.3676343601069902,-0.13944236983108593,-7,0.0,0
2010,3,12.537060615388754,-1.4525237890739362,0.049454518030213945,3,0.09999999999999998,1
2010,3,-4.0315151173983,2.9911663672478994,-0.07175880398254542,-4,0.30000000000000004,0
2010,3,8.541320998611567,-1.261169907151725,-0.02439997062078092,4,0.20000000000000007,0
2010,4,7.139854420969783,-2.4312324556403837,0.09593280097923407,3,-0.30000000000000004,0
2010,4,1.7352069836686326,-3.7561105155036785,0.07997545668457906,-1,-0.09999999999999998,1
2010,4,-1.3798389242563331,-6.116016653331798,-0.0277010657184108,-2,-0.09999999999999998,0
2010,4,-4.0439899637601116,2.2354415073270246,-0.003368162960152743,-1,0.19999999999999996,0
2010,5,-3.710742755240261,4.184392806749443,-0.041762896960897855,0,0.5,1
2010,5,-4.521330720529235,-3.7036215281093092,0.0212985396697305,-1,-0.09999999999999998,0
2010,6,-11.973617268942618,-0.4150958059419736,-0.08712108160476906,-4,0.09999999999999998,0
2011,0,-2.068002212898236,-4.90989794262866,-0.0852580361361851,0,0.09999999999999998,0
2011,0,1.0820240057170167,-5.738144917261124,0.034974364614284825,0,-0.09999999999999998,0
2011,0,-10.250397418117274,-1.018554646354218,-0.096977104745892,0,0.20000000000000007,0
2011,0,4.755882915145335,-6.238404606376761,-0.07775170114332763,0,-0.19999999999999996,1
2011,1,2.2670536664519574,0.38395133307361107,0.07305556045724171,1,0.0,1
2011,1,4.858494427377124,8.205662570939708,0.17594117892761207,11,-0.09999999999999998,1
2011,1,2.278218219917804,-5.646064271760025,0.015581571138314376,-5,-0.19999999999999996,0
2011,1,-11.501327571089675,-4.442182481065743,-0.31484215904219404,-11,0.4,0
2011,1,-13.738001107719654,-5.30668024496245,-0.1734816494817053,-13,-0.20000000000000007,0
2011,1,-0.47216320219344254,0.5278377479842078,-0.13350873531096796,-5,0.09999999999999998,1
2011,1,-1.9600482651970594,1.2337097644549573,-0.16297598622501408,-7,0.09999999999999998,0
2011,1,-12.07779597218942,-5.265090813195755,-0.23150728322136432,-9,0.0,0
2011,1,-6.7147687173835635,-9.23583960830517,-0.2374731834859738,-9,0.20000000000000007,1
2011,1,-19.94319485134892,-5.996800667495123,-0.2920888658114711,-15,0.0,0
2011,1,-4.687182265691959,1.66507826172095,-0.08506577644176472,-7,0.30000000000000004,1
2011,1,7.798103790066705,11.723515779135823,0.21680631239020914,13,0.0,1
2011,1,-2.902434517939497,3.398059067609182,-0.15776224225381152,3,0.10000000000000009,1
2011,1,-0.029955133280580526,-0.6631094849405201,0.09184237000466278,-3,-0.09999999999999998,0
2011,1,-5.082502980242083,3.4205406397218923,-0.09815199406012842,-7,0.09999999999999998,0
2011,1,-11.424406651942007,2.955218859169719,-0.33239650723152714,-9,0.30000000000000004,0
2011,1,-13.915919216928998,0.7196999159890254,-0.10284801529686238,-7,0.0,0
2011,1,-26.369985376327662,-7.788078100236632,-0.4304298249190437,-15,-0.10000000000000009,0
2011,1,5.1024595272308915,-7.994155995285169,-0.025266240895162384,3,0.09999999999999998,0
2011,1,2.260865253189664,-0.6513731301492385,0.1505220315668333,-1,-0.6000000000000001,0
2011,1,4.190079160789907,0.3702348881668769,0.1119256471779213,-1,-0.29999999999999993,1
2011,1,-17.817155830101882,-13.021000650506025,-0.270526720602846,-15,0.09999999999999998,0
2011,1,3.2061862387996314,-0.5200048061490179,0.07537952595614206,-5,-0.4,1
2011,1,-3.4859934889276047,-0.5185062340745219,-0.019733239334637998,-1,-0.29999999999999993,0
2011,1,-4.775090148966456,-13.640111549081468,-0.3727741825107127,-13,0.09999999999999998,0
2011,1,-20.222111989845516,-1.062534440897565,-0.22231594822526696,-13,0.0,0
2011,1,23.061706890495643,13.85257592698386,0.31426690265363777,15,0.10000000000000009,1
2011,1,20.256216130512897,0.15102307831968176,0.2154412948548502,11,0.09999999999999998,1
2011,1,11.447983298094755,4.072021870508749,0.12449642612042278,11,-0.10000000000000009,1
2011,1,-2.401971139731586,15.08380810531402,0.12399015111896161,9,-0.30000000000000004,1
2011,1,0.5987011573198515,2.832648979845075,0.14294841334991315,5,0.0,0
2011,1,8.3660886922721,-2.030184443611404,0.060313518259662025,3,0.19999999999999996,1
2011,2,7.555493170857147,1.8855067276181927,0.04977626110103106,7,-0.20000000000000007,0
2011,2,-5.464620315785481,0.8160361221229095,-0.06664645384797963,-8,0.09999999999999998,0
2011,2,4.34577987154816,-0.9746756397261436,0.11137011775184047,3,-0.09999999999999998,1
2011,2,7.214698697845492,-0.8391384706989129,0.007385462464472359,5,0.10000000000000009,1
2011,2,3.7735542236368786,1.8533082869820277,-0.050636139035013183,1,0.30000000000000004,1
2011,2,7.227450357571399,2.202855167892551,0.13888624533221838,1,0.0,1
2011,2,3.5057992302827756,3.627822418264742,0.06491623504898814,5,0.09999999999999998,1
2011,2,10.470310752308364,-4.708503358477756,0.04052969400889994,1,-0.10000000000000009,1
2011,2,3.2293163789370425,-7.987215248656241,0.01104299803096187,-1,0.09999999999999998,1
2011,2,7.769316224272444,3.348548880403314,-0.023343076516926242,7,0.10000000000000009,1
2011,2,19.4176729361114,-10.112816466552445,0.05274533721849972,8,0.20000000000000007,0
2011,2,5.9913588859611195,1.5789232835476241,-0.06334638977189433,8,0.5,1
2011,2,0.20983396712144042,-4.5907517656922465,-0.0189568399079858,-8,-0.19999999999999996,1
2011,2,5.681938050532821,-6.476285559369586,-0.04209833675714125,-5,-0.20000000000000007,0
2011,2,13.423502301624524,5.263255060297425,0.15164400251277066,7,-0.09999999999999998,1
2011,2,2.5598048582682225,7.829331154443878,0.11249816908763499,8,0.19999999999999996,0
2011,3,1.9033732791214248,6.53396540424626,0.030279058491022415,4,0.10000000000000009,0
2011,3,-10.852271087540927,1.8618326993298808,-0.08695278032517695,-4,0.20000000000000007,1
2011,3,-2.0614220449892997,2.6851077802704992,-0.07289060103583178,1,0.30000000000000004,0
2011,3,0.7657997663629601,0.16182923141288086,-0.018058885703627348,-1,0.0,0
2011,3,-8.557029810144186,-6.672320704390145,-0.10525555463379599,-11,0.0,0
2011,3,6.652763876970965,1.5228658124067067,-0.011484273689472357,3,0.0,0
2011,3,-2.4950137009722795,7.133449420982458,0.04357337637540193,9,0.4,1
2011,3,-8.91547269146156,11.873450028664408,0.041565595646901876,1,0.09999999999999998,0
2011,4,-4.2206209293024415,-0.5703485292549573,-0.04922588291412433,-6,0.09999999999999998,1
2011,4,2.9078919320205614,-4.388254092277663,-0.05808387215123556,-2,0.09999999999999998,0
2011,4,-6.619722112776998,2.696269778339172,0.030329274217478108,2,0.09999999999999998,0
2011,4,8.237849187455907,8.905827573196063,0.07559064976086582,10,0.4,0
2011,5,0.4290949289735977,-3.9013488537303687,-0.02308086092513184,-3,-0.4,0
2011,5,-3.524445042251358,-0.252881721266192,0.027374156261117832,1,-0.20000000000000007,1
2011,6,3.582782998678482,2.348028813736434,0.10422479848955013,5,-0.30000000000000004,1
2012,0,9.80672439046917,-9.800855257642255,-0.048269745591047686,0,0.10000000000000009,0
2012,0,-1.801341438198321,-5.12217018029618,-0.1719002284411827,0,0.20000000000000007,0
2012,0,-6.878846611415057,4.6927621118771725,0.09540806837373927,0,0.0,1
2012,0,2.1322801055025593,-2.311592120296922,0.025673185317819036,0,-0.20000000000000007,0
2012,1,-3.7149445169479236,-5.483786095179326,-0.21499066001043493,-11,0.30000000000000004,0
2012,1,4.131035016256533,1.3171491518436795,-0.0288896346944153,5,-0.19999999999999996,0
2012,1,1.9546032739597194,2.6588886925024866,-0.1370275118730755,3,0.4,1
2012,1,13.395684788756839,0.5750754527732056,0.1870506049711943,9,0.0,1
2012,1,2.8707087544475627,-0.4891375625503116,-0.051130514357818346,1,0.09999999999999998,1
2012,1,1.9348347105019315,-7.561122877718944,-0.054342709874752315,-1,-0.09999999999999998,0
2012,1,-25.693079753944403,-9.54220322227198,-0.1699727687652426,-15,-0.20000000000000007,0
2012,1,-6.1117206439670895,13.697493733586569,0.2675243084712708,9,-0.20000000000000007,1
2012,1,6.3424532998324565,1.7834023645263386,0.15502142408719333,11,0.0,1
2012,1,-4.510572962573718,9.054839993183393,-0.1834962530392542,5,0.30000000000000004,1
2012,1,1.4643752545178756,4.960219263898637,0.05640590128783285,7,0.0,1
2012,1,-14.407624901886962,-12.020585613864299,-0.2644938964224654,-13,0.09999999999999998,0
2012,1,8.892569891210215,11.78698134780906,0.270467792950561,15,0.09999999999999998,1
2012,1,9.415349759031429,-0.45193430886172337,0.07492860469699758,7,0.0,0
2012,1,7.638655096207245,0.5647455950055189,0.21645784086377845,7,-0.10000000000000009,1
2012,1,-11.730365638964358,-5.999009988818827,-0.27614418995464707,-9,0.4,0
2012,1,-0.8669638497365213,5.017298241528195,-0.027627859323852033,5,0.09999999999999998,1
2012,1,13.868601489344968,-13.960382678777947,-0.09361766113973968,1,0.09999999999999998,1
2012,1,17.24239771433264,-8.749351040884903,0.05089184917146872,3,0.0,1
2012,1,-3.882932970582317,7.703665863004403,0.08644458657254495,11,0.0,1
2012,1,4.9991476575370655,-9.576852557384967,-0.20341881991180927,-11,0.4,0
2012,1,6.652061501760301,14.198650622526202,0.2038010329831419,13,0.0,1
2012,1,9.629808686294894,2.3863113736599786,0.3063082425807128,13,-0.09999999999999998,0
2012,1,-5.012790174030016,-19.639530081633694,-0.3026123491841603,-15,0.09999999999999998,0
2012,1,-6.345776190148399,1.031213291275563,-0.05587204417502234,5,0.09999999999999998,0
2012,1,26.20874258748576,1.871504859194701,0.24424280291202788,13,-0.09999999999999998,0
2012,1,12.578267515446285,9.521397760756486,0.2830131235562063,15,0.0,1
2012,1,7.82630445708979,-2.032624288662376,0.1948593312278064,9,-0.10000000000000009,0
2012,1,-5.301153940032975,-0.06985645184981593,-0.16434444930153813,3,0.09999999999999998,0
2012,1,10.687108349486522,-7.547295965918252,-0.019953796253550093,7,0.10000000000000009,0
2012,1,-1.978737648523051,1.538932301488117,-0.016475480640439466,-1,-0.09999999999999998,1
2012,1,-1.708945568762445,0.889442281214258,0.02526292193931745,-3,-0.09999999999999998,1
2012,2,11.405179313762275,-0.973890237477363,0.052394751359917224,8,-0.09999999999999998,1
2012,2,13.795308200434391,-5.063855950272838,0.14402305343185673,8,-0.09999999999999998,1
2012,2,-9.627963222026764,-6.282553066054035,-0.03287954544862992,-7,-0.30000000000000004,0
2012,2,5.0973356266272845,-5.238977924139732,-0.14567973271142565,-1,0.20000000000000007,0
2012,2,4.3072865485330425,1.6736056465709623,0.2590810526999061,3,-0.20000000000000007,1
2012,2,-4.5064412031982926,-7.06623382672133,-0.14780727308310515,-5,0.20000000000000007,0
2012,2,-8.325043199301106,-0.1257428050187741,-0.03610070107357277,-7,-0.30000000000000004,0
2012,2,2.185296362427181,-3.9975858719229223,0.02114673730461758,-1,0.09999999999999998,0
2012,2,2.4623796310310837,-2.689717077688684,-0.03493839154804035,-3,-0.10000000000000009,1
2012,2,21.77369570218707,4.252202048032814,0.28218259088737313,8,-0.5,1
2012,2,3.70524180805306,-10.91815630449453,-0.03884502045604976,-8,-0.30000000000000004,0
2012,2,2.534365871544125,2.576455679553817,0.09198103627581355,8,0.0,1
2012,2,0.9936104548506108,-6.448746238211413,-0.051728616706972486,-8,-0.09999999999999998,1
2012,2,-2.936889537293311,13.121711868203036,0.07745341828121677,7,0.20000000000000007,1
2012,2,3.534883444434044,-4.789479987162693,-0.17573241359780467,-1,0.10000000000000009,1
